,0,1,cluster,KMeans
0,0.43171882154669255,8.214672664372014,blue,blue
1,1.8269669857040463,7.975722789510726,blue,blue
2,-0.30568871026016775,7.804812324904601,blue,blue
3,4.211255173821603,7.794967123195157,blue,blue
4,1.4951518814673526,8.453660081717299,blue,blue
5,0.2613801312814248,7.574359075073844,blue,blue
6,1.9304253786036947,7.815538022909888,blue,blue
7,0.3916658144492787,7.356467542878518,blue,blue
8,-0.8206613418894511,6.7469516886357805,blue,blue
9,0.8550246710623792,9.7440646420683,blue,blue
10,-0.05263592097284264,7.59624119930518,blue,blue
11,0.6460374656228762,8.061568957651192,blue,blue
12,-0.3630637713248306,6.059442713519858,blue,blue
13,0.4147990268238921,9.197212088900175,blue,blue
14,0.03850498184950302,7.478974352888631,blue,blue
15,1.6286996510638896,7.493549604320227,blue,blue
16,1.540341478910604,7.938056625225507,blue,blue
17,-0.3585494356795844,9.03132027059157,blue,blue
18,0.5044884683347625,7.701141429103738,blue,blue
19,-0.49297452710303347,6.474111589881317,blue,blue
20,-0.11348653502480055,7.75083881203774,blue,blue
21,-0.534377989787095,8.106785559475107,blue,blue
22,1.0279864884384584,8.381040047198777,blue,blue
23,0.20032677482929956,8.94929553156872,blue,blue
24,1.4793624481913168,8.139623451621217,blue,blue
25,0.8853717518994756,10.327342320339753,blue,blue
26,-0.4463574620865931,8.95534555556888,blue,blue
27,1.3816576962289155,7.6368490075775775,blue,blue
28,2.8254600052406333,9.406258359398969,blue,blue
29,0.3695142441995619,8.111009485619505,blue,blue
30,1.551247082094891,8.411684761651987,blue,blue
31,0.17617266199669462,9.414294218714964,blue,blue
32,1.417132912360321,6.854685864644718,blue,blue
33,-0.2836673909514933,8.338851535807201,blue,blue
34,2.4172441952221404,9.403424986551318,blue,blue
35,0.9973004664042296,9.195265016185202,blue,blue
36,-1.3161909823027598,7.962846061756375,blue,blue
37,0.9654228458172738,8.500543573117431,blue,blue
38,-0.22030243086546863,8.461243700934277,blue,blue
39,-0.6680526594643048,9.650436393330084,blue,blue
40,-0.2756146352124512,9.650504201004727,blue,blue
41,-0.49109950433312677,8.963506074886936,blue,blue
42,-0.6361755994905276,8.172090602841534,blue,blue
43,1.7532786577366386,9.50312778414162,blue,blue
44,0.9453034891902934,8.829738134648425,blue,blue
45,0.6960300175366539,6.029693999311237,blue,blue
46,0.7863649491755484,9.209154826899692,blue,blue
47,0.25521497697410145,8.941844991082265,blue,blue
48,1.9901696017732209,9.055324277307108,blue,blue
49,0.9034051653646497,9.578405148287505,blue,blue
50,-0.6082148078968066,7.341785241401625,blue,blue
51,1.2961818764403898,6.850996171967864,blue,blue
52,1.148857362842827,7.740559818851059,blue,blue
53,1.0859698091571595,8.269429144852511,blue,blue
54,-1.0387788479240982,10.040374732348903,blue,blue
55,0.6192825795080446,9.80718761772144,blue,blue
56,1.0191267158659187,9.009005374433633,blue,blue
57,1.1736129678859744,7.686158724860154,blue,blue
58,0.03640670992530959,8.968316552493151,blue,blue
59,2.644324932655391,9.1403455197368,blue,blue
60,-0.4242740081934253,8.36601870699668,blue,blue
61,-1.9293143678489164,8.007445647496805,blue,blue
62,2.031389170305939,8.572882635163399,blue,blue
63,1.7693988605656106,8.143696974327833,blue,blue
64,3.673467703639544,6.7964807932129645,blue,blue
65,0.45748607149773657,7.81041897200614,blue,blue
66,1.8787521084691212,8.677551898846536,blue,blue
67,1.9077292589086472,7.351272651722238,blue,blue
68,-1.0920914313048027,8.433770739326631,blue,blue
69,1.3319284683375638,9.088684275749012,blue,blue
70,-0.1390277190470347,9.204335737960294,blue,blue
71,-0.9197120147129916,6.714033732722284,blue,blue
72,1.7782850129157557,8.994055514086957,blue,blue
73,1.0770820957628402,9.290321990670895,blue,blue
74,1.644129677357043,9.230449309662756,blue,blue
75,0.1697456048284084,6.778690723240705,blue,blue
76,0.9078492644306829,8.083400074028443,blue,blue
77,0.6984325203045202,9.588132782056539,blue,blue
78,-0.319431349170905,8.731662023297183,blue,blue
79,1.0209252302881908,7.876635958278858,blue,blue
80,-1.899712479761504,9.35231539678253,blue,blue
81,-0.7242977000980302,8.641151109164706,blue,blue
82,-0.2658319810757257,9.553787347134866,blue,blue
83,1.2112345780358424,9.212335378225196,blue,blue
84,1.0922392485646033,6.114447826387501,blue,blue
85,1.0878516304450896,6.368320581611732,blue,blue
86,3.723036600811021,7.12135160864401,blue,blue
87,0.9831249972979491,8.306785912726854,blue,blue
88,-0.9589463027018528,6.693885367826839,blue,blue
89,1.080955307018813,10.112299576608157,blue,blue
90,0.29909193876898976,9.126842591974642,blue,blue
91,1.499300006859581,7.683255934082563,blue,blue
92,0.37376820280337175,7.71079233063037,blue,blue
93,0.7195024356996433,8.49639587995098,blue,blue
94,0.06936073636498519,7.451551100726968,blue,blue
95,1.6899434000837448,8.184809989010137,blue,blue
96,-1.1988828001163798,8.776765687638054,blue,blue
97,0.16729916473164708,7.20559474672987,blue,blue
98,1.3604313993191197,8.54470630332836,blue,blue
99,0.062185975191734855,5.903595834052518,blue,blue
100,1.8258264390881265,9.90556597129994,blue,blue
101,-0.22565548143579273,9.460393373796691,blue,blue
102,0.9281405965684308,8.67265772761897,blue,blue
103,-0.22963671661986096,7.640723634776313,blue,blue
104,1.049115944982337,7.8355257453443485,blue,blue
105,1.4645012737971659,9.594625493342727,blue,blue
106,1.4828933817710817,7.080128294998473,blue,blue
107,-0.6621057448328302,9.005930732686423,blue,blue
108,1.762513241696274,7.888982672727336,blue,blue
109,0.7775319996248664,7.108714030702904,blue,blue
110,1.2866633305326116,10.601747407349,blue,blue
111,0.8044671264095963,7.8039261048654325,blue,blue
112,0.6009041414936633,7.709398649968586,blue,blue
113,1.4303502499374825,7.455730568402021,blue,blue
114,0.30065099113447696,9.052710894192222,blue,blue
115,0.07160775462211999,7.450991270048819,blue,blue
116,2.064838979394765,8.728350708340034,blue,blue
117,-0.5279443370271972,7.6962384466784695,blue,blue
118,0.39677189758046183,10.605269219620357,blue,blue
119,1.3763095802178753,8.590106736989075,blue,blue
