,0,1,cluster,KMeans,ID
0,1.5678983787144676,-2.354033116617588,blue,blue,1
1,0.24416290578545163,-1.6467779091647308,blue,blue,2
2,0.5289880159291278,-3.359279454197744,blue,blue,3
3,1.3034351882205133,-2.0821507028352775,blue,blue,4
4,1.4632307038577483,-2.594444953973196,blue,blue,5
5,0.9709513314644231,-1.34588911436109,blue,blue,6
6,1.1049045147424406,-3.923918000766193,blue,blue,7
7,1.9347654742060016,-2.6613264034696384,blue,blue,8
8,2.8638300007585724,-2.5141442415164916,blue,blue,9
9,1.2033891890080437,-2.474255697075938,blue,blue,10
10,2.454765509357393,-2.2989178589372936,blue,blue,11
11,1.0346553737516337,-2.4446333374195173,blue,blue,12
12,-0.2889528367754053,-1.7456256567860362,blue,blue,13
13,0.07014867254424595,-2.4708214805477935,blue,blue,14
14,1.2796804658493255,-3.3211694718631897,blue,blue,15
15,1.2186037726835555,-2.71935653828375,blue,blue,16
16,0.07065421190425336,-3.9955035827599374,blue,blue,17
17,0.6879272621289356,-2.3964725035081478,blue,blue,18
18,1.189649435844718,-2.2495488482598898,blue,blue,19
19,-0.4456349459182558,-2.3676865218463314,blue,blue,20
20,0.8266129112817252,-2.112071356288478,blue,blue,21
21,-0.11383960376562796,-1.2253027922606412,blue,blue,22
22,1.09933218709325,-0.4590963940214996,blue,blue,23
23,0.6221921527935598,-2.426411885492004,blue,blue,24
24,2.0957946110466263,-1.624298701734644,blue,blue,25
25,0.7180437025507744,-2.8772079935783093,blue,blue,26
26,0.5724418658940716,-0.5603419019636959,blue,blue,27
27,0.967651332865684,-2.302904585191882,blue,blue,28
28,0.25685514821532984,-1.5361894685386557,blue,blue,29
29,2.6981237491946497,-3.4983621654212236,blue,blue,30
30,1.3234100535857851,-1.2576203445216563,blue,blue,31
31,0.9226816994973446,-1.9402964211353209,blue,blue,32
32,0.7513264312957842,-4.128345368266103,blue,blue,33
33,0.4412236618495884,-3.338785512993746,blue,blue,34
34,0.8436787049636325,-3.0178778714380794,blue,blue,35
35,0.8240558196504528,-2.6372728689308778,blue,blue,36
36,0.4991332799076865,-1.4661521249202276,blue,blue,37
37,0.42418617234298295,-3.2824849020408777,blue,blue,38
38,0.5089922630454851,-2.993373260418384,blue,blue,39
39,-0.3915476048509108,-1.9094296713785195,blue,blue,40
40,-1.7615803419247316,0.5578304143688335,blue,green,41
41,2.4843978157638795,-1.2435677098492892,blue,blue,42
42,2.0617695776807503,-2.2095356393248182,blue,blue,43
43,1.8093885240715286,-2.4108114346186844,blue,blue,44
44,0.567774529596736,-2.8676971410725396,blue,blue,45
45,0.26550417763074674,-4.39782993843197,blue,blue,46
46,0.12064592715869304,-2.287992985312156,blue,blue,47
47,0.8245914244112302,-2.088836313419959,blue,blue,48
48,0.6388813713971108,-3.929275841384304,blue,blue,49
49,0.7962870548898751,-0.16437910939172884,blue,blue,50
50,-2.172453699182667,2.8583311976790635,green,green,51
51,-0.21226722649784424,1.9626056857365413,green,green,52
52,0.07449906013384378,0.801202016490729,green,green,53
53,-0.48683618687450325,2.1890572553959355,green,green,54
54,-0.41254151307087006,-0.19761593438713732,green,green,55
55,-1.9580354864290852,3.5049309183166537,green,green,56
56,-2.498548148627887,2.724883455279507,green,green,57
57,-1.7233648849375816,2.245040179770344,green,green,58
58,-2.398734232428236,0.594855426117741,green,green,59
59,-0.8867016054534864,2.9097705168225154,green,green,60
60,-0.7549489426026568,2.3119551712319026,green,green,61
61,0.20299735688111142,2.055237802125021,green,green,62
62,-0.22824358070513706,0.5369877347233798,green,green,63
63,-2.743236661234655,1.52581187548321,green,green,64
64,0.2236778660605956,2.271834109028034,green,green,65
65,-0.14962925063104193,0.3812693305870747,green,green,66
66,-1.6790563450468645,1.305349769562922,green,green,67
67,-0.11931159835032012,2.4606448814736943,green,green,68
68,-1.309778063695705,-0.9723085591906955,green,blue,69
69,-2.8608778404469013,0.2829392601675573,green,green,70
70,-1.784441719609424,2.1953010741102776,green,green,71
71,-1.7399612495451853,0.587095356732257,green,green,72
72,-1.807427372624808,2.296553859627596,green,green,73
73,-1.9856640900318738,0.06608270341937672,green,green,74
74,-2.9198245061556634,3.395190858129778,green,green,75
75,-2.2822080984282698,2.585576606974513,green,green,76
76,-1.7504139675673138,0.6586227576770987,green,green,77
77,-1.044504487205836,0.4178286237536111,green,green,78
78,-1.9036180782118888,2.9231441852123576,green,green,79
79,-1.2502510558839692,1.9945642173817768,green,green,80
80,-1.0876046036837148,1.0321995741188532,green,green,81
81,-0.8539956633607781,2.0987975119135207,green,green,82
82,-0.532979761453296,4.305593266512549,green,green,83
83,-1.3911847451577546,3.0345116233533957,green,green,84
84,-1.3802596137493317,1.6924906237305097,green,green,85
85,-2.239570130111496,0.9369956836549934,green,green,86
86,-1.5698762455583388,1.559627848890329,green,green,87
87,-1.5751442566573104,3.0994275972438134,green,green,88
88,-1.5872972682565774,2.0844142510219745,green,green,89
89,-0.9472812231472141,1.3628305311071516,green,green,90
90,-1.1999903714450408,1.2337136720278568,green,green,91
91,-0.5445711597935188,1.8607262985362678,green,green,92
92,-2.7000485952158844,1.2992208307188182,green,green,93
93,-2.0679943257051354,2.448933618237223,green,green,94
94,-1.471397566630885,2.536632596377574,green,green,95
95,-1.6679521106327793,1.2279475907378918,green,green,96
96,-0.3413230760256356,0.6876292921409668,green,green,97
97,-1.5316768184295666,1.5011429074227638,green,green,98
98,-1.0653724825855042,2.238342063635381,green,green,99
99,-0.9927906665204506,0.4748265542068435,green,green,100
100,-2.5062109067786134,2.119379550132437,green,green,101
101,-1.8975915519553013,2.6340550666319595,green,green,102
102,0.024565000053690778,0.4239508407941692,green,green,103
103,0.046653458782812685,1.8999516176641782,green,green,104
104,-1.4321431826828817,1.4055712795053261,green,green,105
105,-0.6398341452034756,2.4082241611171176,green,green,106
106,-1.0940101233062793,3.741158157430107,green,green,107
107,-1.0992759985379432,2.6889645509424294,green,green,108
108,0.5539220932702387,3.0531522211259885,green,green,109
109,-0.14279540931052148,0.7687467849134202,green,green,110
110,-1.0510211433944272,2.6606428541262535,green,green,111
111,-1.9780166540716235,0.7893775275182315,green,green,112
112,-1.1938700570526641,0.269054884024468,green,green,113
113,-2.3955425573007485,1.074323700074471,green,green,114
114,-0.850284090040704,1.3392610194789751,green,green,115
115,-2.73725760716256,2.3926173329970832,green,green,116
116,-0.3570961862494816,0.14174533817255885,green,green,117
117,-0.3762670546216347,1.0149778926995503,green,green,118
118,-1.2643067675824788,0.4637789009885924,green,green,119
119,-0.8360677481148986,2.0638189365801214,green,green,120
120,-1.5167004140174905,-0.08318279001506701,green,green,121
121,-1.353135300545157,2.491585931368415,green,green,122
122,-2.266199984747826,1.9913784478643706,green,green,123
123,-1.0674002870333341,3.538884014206883,green,green,124
124,-2.063278889113905,2.559443421698277,green,green,125
125,-0.4009238319983969,3.8607479174282835,green,green,126
126,1.594123132235481,0.03414028307710737,green,blue,127
127,-2.654569419146095,5.579373248685853,green,green,128
128,-2.278655500575905,2.2087129028962655,green,green,129
129,-2.2755131096155816,1.1900208333328341,green,green,130
130,-0.3378072701751996,2.445269371518731,green,green,131
131,-0.9300779951378432,-0.036901396881852344,green,green,132
132,-2.4690498095509534,2.1538712759841077,green,green,133
133,-2.0240466467896154,2.067382386427203,green,green,134
134,-2.786965305368572,1.6832975070212437,green,green,135
135,-1.3933956330765418,3.5248320711143943,green,green,136
136,-2.0866163423181208,0.4605788027805904,green,green,137
137,-0.5973124145524081,2.6323086933818947,green,green,138
138,-2.4128173030268165,2.152371342135569,green,green,139
139,-1.8595139146133328,3.0320222228070617,green,green,140
140,-1.7744419323519445,-0.3195448282079667,green,green,141
141,-3.3434445466192613,2.3561027786952464,green,green,142
142,-0.4145513382530158,0.4304290320231696,green,green,143
143,-2.800163769539135,2.2426842123647317,green,green,144
144,-1.3481100062927447,0.4404603463722512,green,green,145
145,-1.7635232739946944,1.3102527593612527,green,green,146
146,-1.8917367730668775,0.9270058342157708,green,green,147
147,-1.5217900432298792,1.501617106383796,green,green,148
148,-1.9274523158732155,0.8469799789625948,green,green,149
149,-2.280009497876645,1.1286037665181026,green,green,150
150,-1.1372979155743368,1.7295443030868152,green,green,151
151,-1.9759474138555073,2.138994317344008,green,green,152
152,-2.0468528741268646,2.806826977527411,green,green,153
153,-0.2148145333261009,3.061541875902568,green,green,154
154,-1.1851080655242312,0.641773173834792,green,green,155
155,-1.887944287577268,2.8865375105236755,green,green,156
156,0.21302827843843875,2.7425613554731436,green,green,157
157,-1.9969261464213615,1.2659168906794611,green,green,158
158,-1.0060752521314906,0.8707203624731723,green,green,159
159,-0.811903079720827,0.9768138756395793,green,green,160
160,-2.5302607693163477,0.8860843793165589,green,green,161
161,-2.670481648089163,2.1579796520780357,green,green,162
162,-1.7869372209856411,0.8991012951083297,green,green,163
163,-1.064655741782213,1.0033232394519882,green,green,164
164,-0.5635883546249811,1.5893892465677113,green,green,165
165,-1.027505461048198,2.0904770132718884,green,green,166
166,-1.4242131944656018,0.20536422963406986,green,green,167
167,-1.1090180331131558,1.1256324607443777,green,green,168
168,-0.8125664730598658,2.638391544781554,green,green,169
169,-1.2276319357074204,3.1575148908748383,green,green,170
170,-3.4114479709756194,1.330277529355415,green,green,171
171,-1.169323958055029,3.190871331643591,green,green,172
172,-2.507127802298376,2.7790349893325508,green,green,173
173,-1.7780633855817194,2.7333529131552865,green,green,174
174,-0.7595974777841142,3.4305824371501537,green,green,175
175,-2.887384792114614,2.5861437531710676,green,green,176
176,-1.4982573383621718,1.303940283967922,green,green,177
177,0.5401771826396335,1.6857912202396363,green,green,178
178,-1.113039751470879,2.040095476639169,green,green,179
179,-0.016406339147059246,0.6134437631099274,green,green,180
180,-1.6418830522351568,1.586998386336993,green,green,181
181,-0.7533103870306412,1.4192522730726593,green,green,182
182,0.9114789362958353,2.3929100117554505,green,green,183
183,-2.1280387387696633,1.5057986916735577,green,green,184
184,-0.41552684957398567,0.5137897634054471,green,green,185
185,1.233608112753533,2.252028694663484,green,green,186
186,-2.1525361997651764,1.3635888865168269,green,green,187
187,-0.058285451084436835,3.266547994927257,green,green,188
188,-1.7626756494203768,1.1267797373308142,green,green,189
189,0.9525726951426581,0.2167911191270071,green,blue,190
190,-1.1043846423719623,2.130724687508195,green,green,191
191,-1.9082910170252134,2.2031539857756393,green,green,192
192,-0.48625613747237195,0.369589626956069,green,green,193
193,-1.3907610486733457,3.0714760775700998,green,green,194
194,-2.7703888008311064,2.3499539334718342,green,green,195
195,-1.7222045192398503,1.2221705710446946,green,green,196
196,-0.04066697363556915,4.339801006586255,green,green,197
197,-1.9489911827690443,1.4519414090145404,green,green,198
198,-2.1609399122396766,2.2871192537855305,green,green,199
199,-0.6225496015621483,1.0641942411417855,green,green,200
