,iteration,index,x_1,x_2
0,0.0,1.0,-4.16239536851,6.74122745391
1,0.0,2.0,-3.85233439919,6.66505812488
2,0.0,3.0,-4.11454961682,6.70151602339
3,1.0,1.0,-4.16239536851,6.74122745391
4,1.0,2.0,-3.85233439919,6.66505812488
5,1.0,3.0,-4.11454961682,6.70151602339
6,2.0,1.0,-8.32956513592,6.3787668002
7,2.0,2.0,-1.11574966255,8.10870664446
8,2.0,3.0,-4.0970847074,1.56931199671
9,3.0,1.0,-8.32956513592,6.3787668002
10,3.0,2.0,-1.11574966255,8.10870664446
11,3.0,3.0,-4.0970847074,1.56931199671
12,4.0,1.0,-8.84389258385,6.87236634255
13,4.0,2.0,-0.331150157284,8.53639624096
14,4.0,3.0,-4.02177735418,2.20354924187
15,5.0,1.0,-8.84389258385,6.87236634255
16,5.0,2.0,-0.331150157284,8.53639624096
17,5.0,3.0,-4.02177735418,2.20354924187
18,6.0,1.0,-8.84389258385,6.87236634255
19,6.0,2.0,-0.331150157284,8.53639624096
20,6.0,3.0,-4.02177735418,2.20354924187
