,iteration,index,x_1,x_2
0,0.0,1.0,1.29102469145,8.73848255663
1,0.0,2.0,2.09554529814,7.59576920817
2,0.0,3.0,1.08666117773,8.49099309422
3,1.0,1.0,1.29102469145,8.73848255663
4,1.0,2.0,2.09554529814,7.59576920817
5,1.0,3.0,1.08666117773,8.49099309422
6,2.0,1.0,1.29102469145,8.86875093914
7,2.0,2.0,2.09554529814,7.59576920817
8,2.0,3.0,1.08666117773,8.68399965943
9,3.0,1.0,1.29102469145,8.86875093914
10,3.0,2.0,2.09554529814,7.59576920817
11,3.0,3.0,1.08666117773,8.68399965943
12,4.0,1.0,1.61077294275,8.86898401887
13,4.0,2.0,2.09577837786,7.59600228789
14,4.0,3.0,1.08689425745,8.73871563636
15,5.0,1.0,1.61077294275,8.86898401887
16,5.0,2.0,2.09577837786,7.59600228789
17,5.0,3.0,1.08689425745,8.73871563636
18,6.0,1.0,2.18107419628,8.9999859573
19,6.0,2.0,1.89160784625,7.14292912854
20,6.0,3.0,0.633821098102,8.77507618893
21,7.0,1.0,2.18107419628,8.9999859573
22,7.0,2.0,1.89160784625,7.14292912854
23,7.0,3.0,0.633821098102,8.77507618893
24,8.0,1.0,2.22651530591,8.9999859573
25,8.0,2.0,1.89160784625,7.14292912854
26,8.0,3.0,0.633821098102,8.77507618893
27,9.0,1.0,2.22651530591,8.9999859573
28,9.0,2.0,1.89160784625,7.14292912854
29,9.0,3.0,0.633821098102,8.77507618893
30,10.0,1.0,8.02685275543,10.0073709643
31,10.0,2.0,1.89160784625,7.14292912854
32,10.0,3.0,0.633821098102,8.77507618893
33,11.0,1.0,8.02685275543,10.0073709643
34,11.0,2.0,1.89160784625,7.14292912854
35,11.0,3.0,0.633821098102,8.77507618893
36,12.0,1.0,10.6283520972,10.4632583172
37,12.0,2.0,1.89160784625,7.14292912854
38,12.0,3.0,0.633821098102,8.77507618893
39,13.0,1.0,10.6283520972,10.4632583172
40,13.0,2.0,1.89160784625,7.14292912854
41,13.0,3.0,0.633821098102,8.77507618893
42,14.0,1.0,10.6283520972,10.4657961871
43,14.0,2.0,1.89160784625,7.14292912854
44,14.0,3.0,0.633821098102,8.77507618893
45,15.0,1.0,10.6283520972,10.4657961871
46,15.0,2.0,1.89160784625,7.14292912854
47,15.0,3.0,0.633821098102,8.77507618893
